name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Davis Fogle,Compass Prep,SG,294001,,2025,4.0,95.71160871348089,37.0,AZ,2906,https://on3static.com/uploads/assets/838/321/321838.png,https://www.on3.com/db/davis-fogle-237863/,college_basketball
Chance Mallory,St Anne's-Belfield School,PG,290214,,2025,4.0,94.33477339719968,56.0,VA,5616,https://on3static.com/uploads/assets/886/201/201886.png,https://www.on3.com/db/chance-mallory-180117/,college_basketball
Jerry Easter,Link Academy,CG,289681,,2025,4.0,95.28427597641857,42.0,MO,95984,https://on3static.com/uploads/assets/850/321/321850.png,https://www.on3.com/db/jerry-easter-154317/,college_basketball
Tamin Lipsey,Ames,PG,281583,,2022,3.0,86.925,177.0,IA,12843,https://on3static.com/uploads/assets/956/219/219956.jpeg,https://www.on3.com/db/tamin-lipsey-109993/,college_basketball
Jaden Toombs,Dynamic Prep,C,281413,,2025,4.0,95.6291450246036,38.0,TX,3184,https://on3static.com/uploads/assets/868/321/321868.png,https://www.on3.com/db/jaden-toombs-152850/,college_basketball
Alex Lloyd,Westminster Academy,SG,264652,,2025,4.0,95.37303795136332,40.0,FL,4437,https://on3static.com/uploads/assets/95/200/200095.jpg,https://www.on3.com/db/alex-lloyd-158540/,college_basketball
Rueben Chinyelu,NBA Academy Africa,C,248561,,2023,3.0,87.6195652173913,168.0,,9364,https://on3static.com/uploads/assets/9/99/99009.jpeg,https://www.on3.com/db/rueben-chinyelu-159098/,college_basketball
B. Artis-White,Canton,PG,235922,,2019,0.0,,,MI,1664370,https://on3static.com/uploads/assets/309/222/222309.png,https://www.on3.com/db/b-artis-white-9088/,college_basketball
Solo Ball,Brewster Academy,PG,234474,,2023,4.0,95.64752671333825,46.0,NH,18588,https://on3static.com/uploads/assets/716/501/501716.png,https://www.on3.com/db/solo-ball-153478/,college_basketball
Derek Dixon,Gonzaga,CG,228672,,2025,4.0,95.22929716285925,43.0,DC,2437,https://on3static.com/uploads/assets/117/533/533117.jpg,https://www.on3.com/db/derek-dixon-178212/,college_basketball
Jake Wilkins,Grayson,SF,222944,,2025,4.0,95.15277266028002,45.0,GA,17454,https://on3static.com/uploads/assets/434/205/205434.jpg,https://www.on3.com/db/jake-wilkins-176870/,college_basketball
Sebastian Williams-Adams,St. John's,PF,221282,,2025,4.0,95.20533345615327,44.0,TX,3112,https://on3static.com/uploads/assets/581/351/351581.jpg,https://www.on3.com/db/sebastian-williams-adams-158751/,college_basketball
Quadir Copeland,Life Center Academy,SG,208937,,2022,3.0,90.57623434045689,133.0,NJ,17750,https://on3static.com/uploads/assets/284/436/436284.jpg,https://www.on3.com/db/quadir-copeland-97052/,college_basketball
Caleb Love,Christian Brothers College,PG,200834,,2020,5.0,98.98225806451612,14.0,MO,411747,https://on3static.com/uploads/assets/389/24/24389.jpeg,https://www.on3.com/db/caleb-love-17078/,college_basketball
Gabe Cupps,Centerville,PG,199903,,2023,4.0,92.4681420412675,101.0,OH,331124,https://on3static.com/uploads/assets/86/428/428086.jpg,https://www.on3.com/db/gabe-cupps-44492/,college_basketball
Hudson Greer,Montverde Academy,SG,199781,,2025,4.0,94.95514922623435,46.0,FL,7795,https://on3static.com/uploads/assets/109/209/209109.jpg,https://www.on3.com/db/hudson-greer-158331/,college_basketball
Tylis Jordan,Wheeler,PF,189158,,2025,4.0,94.94006049872822,47.0,GA,4446,https://on3static.com/uploads/assets/839/321/321839.png,https://www.on3.com/db/tylis-jordan-159353/,college_basketball
Henri Veesaar,Estonia,PF,182732,,2022,,,,,4776,https://on3static.com/uploads/assets/131/533/533131.jpg,https://www.on3.com/db/henri-veesaar-155429/,college_basketball
