name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Will Heldt,Carmel,EDGE,993723,,2023,3.0,87.35,679.0,IN,3075,https://on3static.com/uploads/assets/789/390/390789.jpg,https://www.on3.com/db/will-heldt-151221/,college_football
Kevin Jennings,South Oak Cliff,QB,987160,,2022,3.0,82.9,1378.0,TX,22638,https://on3static.com/uploads/assets/165/219/219165.jpg,https://www.on3.com/db/kevin-jennings-149795/,college_football
Nate Frazier,Mater Dei,RB,978952,,2024,4.0,96.29076086956522,49.0,CA,9376,https://on3static.com/uploads/assets/200/196/196200.jpg,https://www.on3.com/db/nate-frazier-151716/,college_football
Yhonzae Pierre,Eufaula,EDGE,976111,,2023,5.0,97.32589410939693,26.0,AL,3687,https://on3static.com/uploads/assets/773/225/225773.jpeg,https://www.on3.com/db/yhonzae-pierre-122360/,college_football
Austin Siereveld,Lakota East,OT,970241,,2023,4.0,90.57934782608696,292.0,OH,3328,https://on3static.com/uploads/assets/579/221/221579.jpeg,https://www.on3.com/db/austin-siereveld-147031/,college_football
Cade Klubnik,Westlake,QB,965313,,2022,5.0,97.56079943899017,18.0,TX,142806,https://on3static.com/uploads/assets/853/85/85853.jpg,https://www.on3.com/db/cade-klubnik-16612/,college_football
Mario Landino,Emmaus,DL,958082,,2024,3.0,81.2990909090909,2358.0,PA,0,https://on3static.com/uploads/assets/571/181/181571.png,https://www.on3.com/db/mario-landino-177811/,college_football
Michael Fasusi,Lewisville,OT,932920,,2025,5.0,98.65822580645161,8.0,TX,14253,https://on3static.com/uploads/assets/421/298/298421.jpg,https://www.on3.com/db/michael-fasusi-163101/,college_football
Jadan Baugh,Columbia,RB,931476,,2024,4.0,89.92652173913044,348.0,GA,1027,https://on3static.com/uploads/assets/919/287/287919.png,https://www.on3.com/db/jadan-baugh-147679/,college_football
Tavien St. Clair,Bellefontaine,QB,926562,,2025,5.0,99.16016129032258,4.0,OH,28238,https://on3static.com/uploads/assets/70/320/320070.jpg,https://www.on3.com/db/tavien-st-clair-154703/,college_football
Diego Pounds,Millbrook,OT,912343,,2021,4.0,87.95190217391304,379.0,NC,24200,https://on3static.com/uploads/dev/assets/169/10/10169.jpg,https://www.on3.com/db/diego-pounds-36927/,college_football
Isaac Brown,Homestead,RB,905060,,2024,3.0,88.4,546.0,FL,14034,https://on3static.com/uploads/assets/609/410/410609.jpg,https://www.on3.com/db/isaac-brown-151622/,college_football
Omar Cooper,Lawrence North,WR,898679,,2022,4.0,89.53097826086956,362.0,IN,6769,https://on3static.com/uploads/assets/391/21/21391.jpeg,https://www.on3.com/db/omar-cooper-94379/,college_football
David Sanders Jr.,Providence Day School,OT,890506,,2025,5.0,98.6391935483871,9.0,NC,34456,https://on3static.com/uploads/assets/53/320/320053.jpg,https://www.on3.com/db/david-sanders-jr-150016/,college_football
Tavion Gadson,Jenkins,DL,887451,,2023,3.0,88.8733695652174,450.0,GA,2353,https://on3static.com/uploads/assets/292/222/222292.png,https://www.on3.com/db/tavion-gadson-151777/,college_football
Eric Singleton Jr.,Alexander,WR,878201,,2023,3.0,85.18636363636364,1078.0,GA,26061,https://on3static.com/uploads/assets/659/396/396659.jpg,https://www.on3.com/db/eric-singleton-jr-155719/,college_football
KJ Duff,St. Anthony's,WR,870301,,2024,4.0,90.69641304347826,273.0,NY,17475,https://on3static.com/uploads/assets/921/463/463921.png,https://www.on3.com/db/kj-duff-150340/,college_football
