name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Emily Leese,Pa Learners Online Regional Cyber Cs,VT,0,,2020,,,,,1436,https://on3static.com/uploads/assets/946/118/118946.jpg,https://www.on3.com/db/emily-leese-174126/,college_gymnastics
Reese Drotar,Los Gatos,All,0,,2022,,,,,7145,https://on3static.com/uploads/assets/795/152/152795.jpg,https://www.on3.com/db/reese-drotar-177341/,college_gymnastics
Brooke Donabedian,Stadium,VT,0,,2020,,,,,5117,https://on3static.com/uploads/assets/382/300/300382.png,https://www.on3.com/db/brooke-donabedian-213219/,college_gymnastics
Audrey Lynn,Oklahoma Christian Academy,VT,0,,2020,,,,,4252,https://on3static.com/uploads/assets/630/180/180630.jpeg,https://www.on3.com/db/audrey-lynn-179628/,college_gymnastics
Ashley Cowan,Orange,All,0,,2022,,,,,4272,https://on3static.com/uploads/assets/709/247/247709.png,https://www.on3.com/db/ashley-cowan-238555/,college_gymnastics
Amy Wier,Lafayette High,All,0,,2021,,,,,2607,https://on3static.com/uploads/assets/605/180/180605.jpeg,https://www.on3.com/db/amy-wier-166400/,college_gymnastics
Makenzie Sedlacek,Midwest Elite Gymnastics Academy,All,0,,2021,,,,,3091,https://on3static.com/uploads/assets/849/152/152849.jpg,https://www.on3.com/db/makenzie-sedlacek-177361/,college_gymnastics
Frankie Price,Texas Dreams Gymnastics,All,0,,2021,,,,,2865,https://on3static.com/uploads/assets/841/152/152841.jpg,https://www.on3.com/db/frankie-price-177359/,college_gymnastics
Jaime Pratt,Hanover Gymnastics,All,0,,2022,,,,,2856,https://on3static.com/uploads/assets/838/152/152838.jpg,https://www.on3.com/db/jaime-pratt-177358/,college_gymnastics
Lauren Williams,Aspire Gymnastics,All,0,,2022,,,,,2841,https://on3static.com/uploads/assets/857/152/152857.jpg,https://www.on3.com/db/lauren-williams-177365/,college_gymnastics
Cally Swaney,First in Flight,All,0,,2022,,,,,2801,https://on3static.com/uploads/assets/852/152/152852.jpg,https://www.on3.com/db/cally-swaney-177363/,college_gymnastics
Jenna Dunn,Westmoore,BB,0,,2019,,,,,1611,https://on3static.com/uploads/assets/612/180/180612.jpeg,https://www.on3.com/db/jenna-dunn-179625/,college_gymnastics
Caitin Kirkpatrick,Norman North,BB,0,,2021,,,,,1321,https://on3static.com/uploads/assets/622/180/180622.jpeg,https://www.on3.com/db/caitin-kirkpatrick-179627/,college_gymnastics
Caitlin Smith,Texas Connections Academy,All,0,,2022,,,,,1265,https://on3static.com/uploads/assets/638/180/180638.jpeg,https://www.on3.com/db/caitlin-smith-179630/,college_gymnastics
Lori Brubach,Lake Brantley,All,0,,2022,,,,,1366,,https://www.on3.com/db/lori-brubach-166316/,college_gymnastics
Emma Silberman,New Hope-Solebury,All,0,,2020,,,,,2976,https://on3static.com/uploads/assets/494/234/234494.png,https://www.on3.com/db/emma-silberman-238091/,college_gymnastics
Kalyxta Gamiao,The Potter's School,All,0,,2021,,,,,1604,https://on3static.com/uploads/assets/800/152/152800.jpg,https://www.on3.com/db/kalyxta-gamiao-177343/,college_gymnastics
Sierra Kondo,Saratoga Springs,UB,0,,2022,,,,,2388,https://on3static.com/uploads/assets/497/234/234497.png,https://www.on3.com/db/sierra-kondo-238093/,college_gymnastics
Meilin Sullivan,Park Hill South,All,0,,2020,,,,,1820,https://on3static.com/uploads/assets/611/180/180611.jpeg,https://www.on3.com/db/meilin-sullivan-166397/,college_gymnastics
Sophia Esposito,Half Hollow Hills East,All,0,,2023,,,,,2698,https://on3static.com/uploads/assets/814/235/235814.png,https://www.on3.com/db/sophia-esposito-238133/,college_gymnastics
Cami Weaver,Legacy Gymnastics,All,0,,2021,,,,,584,https://on3static.com/uploads/assets/854/152/152854.jpg,https://www.on3.com/db/cami-weaver-177364/,college_gymnastics
